Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,,,,,,,,,
116,113,21369,"Heck, Denny",1,14,100,1/17/19,1/3/21,0,4,2,1,0,HRES57,Financial Services,73,10,WA,,,,,,,,,,
116,113,21314,"Vargas, Juan",1,15,100,1/17/19,1/3/21,0,3,2,1,1,HRES57,Financial Services,71,51,CA,,,,,,,,,,
116,113,21723,"Gottheimer, Joshua S. (Josh)",1,16,100,1/17/19,1/3/21,0,2,2,1,1,HRES57,Financial Services,12,5,NJ,,,,,,,,,,
116,113,21722,"González, Vicente",1,17,100,1/17/19,1/3/21,0,2,2,1,2,HRES57,Financial Services,49,15,TX,,,,,,,,,,
116,113,21732,"Lawson Jr., Alfred (Al)",1,18,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,43,5,FL,,,,,,,,,,
116,113,70703,"San Nicolas, Michael F. Q. ",1,19,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,91,79,GU,,,,,,,,,,
116,113,21975,"Tlaib, Rashida",1,20,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,23,13,MI,,,,,,,,,,
116,113,21954,"Porter, Katie",1,21,100,1/17/19,1/3/21,0,1,2,1,2,HRES57,Financial Services,71,45,CA,,,,,,,,,,
116,113,21902,"Axne, Cynthia",1,22,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,31,3,IA,,,,,,,,,,
116,113,21906,"Casten, Sean",1,23,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,21,6,IL,,,,,,,,,,
116,113,21955,"Pressley, Ayanna",1,24,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,3,7,MA,,,,,,,,,,
116,113,21943,"Mcadams, Ben",1,25,100,1/17/19,1/3/21,0,1,2,1,0,HRES57,Financial Services,67,4,UT,,,,,,,,,,
116,113,21949,"Ocasio-Cortez, Alexandria",1,26,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,13,14,NY,,,,,,,,,,
116,113,21983,"Wexton, Jennifer",1,27,100,1/17/19,1/3/21,0,1,2,1,2,HRES57,Financial Services,40,10,VA,,,,,,,,,,
116,113,20119,"Lynch, Stephen F.",1,28,100,1/17/19,1/3/21,0,9,2,1,1,HRES57,Financial Services,3,8,MA,,,,,,,,,,
116,113,21324,"Gabbard, Tulsi",1,29,100,1/17/19,1/3/21,0,1,2,1,9,HRES57,Financial Services,82,2,HI,Announced 10/25/19 that she is not running for re-election in 2020 due to presidential bid,,,,,,,,,
116,113,21545,"Adams, Alma",1,30,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,47,12,NC,,,,,,,,,,
116,113,21915,"Dean, Madeleine",1,31,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,14,4,PA,,,,,,,,,,
116,113,21921,"Garcia, Jesus",1,32,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,21,4,IL,,,,,,,,,,
116,113,21922,"Garcia, Sylvia",1,33,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Financial Services,49,29,TX,,,,,,,,,,
116,113,21953,"Phillips, Dean",1,34,100,1/17/19,1/3/21,0,1,2,1,2,HRES57,Financial Services,33,3,MN,,,,,,,,,,
116,113,20522,"McHenry, Patrick T.",2,1,200,1/3/19,1/3/21,21,8,2,1,1,HRES8,Financial Services,47,10,NC,,,,,,,,,,
116,113,29375,"King, Peter T.",2,2,200,1/23/19,1/15/20,0,7,4,,0,HRES68,Financial Services,13,2,NY,Leaves committee to make room for Van Taylor of Texas due to Van Drew's arrival in congress,,,,,,,,,
116,113,29393,"Lucas, Frank D.",2,3,200,1/23/19,1/3/21,0,13,2,1,1,HRES68,Financial Services,53,3,OK,,,,,,,,,,
116,113,20909,"Posey, Bill",2,4,200,1/23/19,1/3/21,0,6,2,1,1,HRES68,Financial Services,43,8,FL,,,,,,,,,,
116,113,20926,"Luetkemeyer, Blaine",2,5,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Financial Services,34,3,MO,,,,,,,,,,
116,113,21142,"Huizenga, Bill",2,6,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Financial Services,23,2,MI,,,,,,,,,,
116,113,21189,"Duffy, Sean P.",2,7,200,1/23/19,9/23/19,0,5,2,8,0,HRES68,Financial Services,25,7,WI,resigned for the birth of his child on 09/23/2019,,,,,,,,,
116,113,21163,"Stivers, Steve",2,8,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Financial Services,24,15,OH,,,,,,,,,,
116,113,21337,"Wagner, Ann",2,9,200,1/23/19,1/3/21,0,4,2,1,1,HRES68,Financial Services,34,2,MO,,,,,,,,,,
116,113,21333,"Barr, Andy",2,10,200,1/23/19,1/3/21,0,4,2,1,1,HRES68,Financial Services,51,6,KY,,,,,,,,,,
116,113,21111,"Tipton, Scott",2,11,200,1/23/19,1/3/21,0,3,2,1,0,HRES68,Financial Services,62,3,CO,Defeated in primary,,,,,,,,,
116,113,21364,"Williams, Roger",2,12,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Financial Services,49,25,TX,,,,,,,,,,
116,113,21503,"Hill, French",2,13,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Financial Services,42,2,AR,,,,,,,,,,
116,113,21531,"Emmer, Tom",2,14,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Financial Services,33,6,MN,,,,,,,,,,
116,113,21539,"Zeldin, Lee",2,15,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Financial Services,13,1,NY,,,,,,,,,,
116,113,21515,"Loudermilk, Barry",2,16,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Financial Services,44,11,GA,,,,,,,,,,
116,113,21557,"Mooney, Alex",2,17,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Financial Services,56,2,WV,,,,,,,,,,
116,113,21564,"Davidson, Warren",2,18,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Financial Services,8,24,OH,,,,,,,,,,
116,113,21708,"Budd, Theodore P. (Ted)",2,19,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Financial Services,47,13,NC,,,,,,,,,,
116,113,21731,"Kustoff, David F.",2,20,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Financial Services,54,8,TN,,,,,,,,,,
116,113,21725,"Hollingsworth, Joseph A. (Trey)",2,21,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Financial Services,22,9,IN,,,,,,,,,,
116,113,21924,"Gonzalez, Anthony",2,22,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Financial Services,24,16,OH,,,,,,,,,,
116,113,21959,"Rose, John",2,23,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Financial Services,54,6,TN,,,,,,,,,,
116,113,21970,"Steil, Bryan",2,24,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Financial Services,25,1,WI,,,,,,,,,,
116,113,21925,"Gooden, Lance",2,25,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Financial Services,49,5,TX,,,,,,,,,,
116,113,21957,"Riggleman, Denver",2,26,200,1/23/19,1/3/21,0,1,2,1,0,HRES68,Financial Services,40,5,VA,,,,,,,,,,
116,113,21974,"Timmons, William",7,1,200,9/26/19,1/3/21,0,1,2,1,1,HRES596,Financial Services,48,4,SC,,,,,,,,,,
116,113,21973,"Taylor, Nicholas",7,2,200,1/16/20,1/3/21,0,1,2,1,1,HRES68,Financial Services,49,3,TX,,,,,,,,,,
116,134,15603,"Engel, Eliot L.",1,1,100,1/4/19,1/3/21,11,10,4,1,0,HRES24,Foreign Affairs,13,16,NY,,,,,,,,,,
116,134,29707,"Sherman, Brad",1,2,100,1/17/19,1/3/21,0,12,2,1,1,HRES57,Foreign Affairs,71,30,CA,,,,,,,,,,
116,134,29776,"Meeks, Gregory W.",1,3,100,1/17/19,1/3/21,0,11,2,1,1,HRES57,Foreign Affairs,13,5,NY,,,,,,,,,,
116,134,20542,"Sires, Albio",1,4,100,1/17/19,1/3/21,0,7,2,1,1,HRES57,Foreign Affairs,12,8,NJ,,,,,,,,,,
116,134,20952,"Connolly, Gerald E.",1,5,100,1/17/19,1/3/21,0,6,2,1,1,HRES57,Foreign Affairs,40,11,VA,,,,,,,,,,
116,134,20959,"Deutch, Theodore E.",1,6,100,1/17/19,1/3/21,0,6,2,1,1,HRES57,Foreign Affairs,43,21,FL,,,,,,,,,,
116,134,21110,"Bass, Karen",1,7,100,1/17/19,1/3/21,0,5,2,1,1,HRES57,Foreign Affairs,71,37,CA,,,,,,,,,,
116,134,21140,"Keating, William",1,8,100,1/17/19,1/3/21,0,5,2,1,1,HRES57,Foreign Affairs,3,9,MA,,,,,,,,,,
116,134,21172,"Cicilline, David",1,9,100,1/17/19,1/3/21,0,5,2,1,1,HRES57,Foreign Affairs,5,1,RI,,,,,,,,,,
116,134,21304,"Bera, Ami",1,10,100,1/17/19,1/3/21,0,4,2,1,1,HRES57,Foreign Affairs,71,7,CA,,,,,,,,,,
116,134,21362,"Castro, Joaquin",1,11,100,1/17/19,1/3/21,0,4,2,1,1,HRES57,Foreign Affairs,49,20,TX,,,,,,,,,,
116,134,20927,"Titus, Dina",1,12,100,1/17/19,1/3/21,0,2,2,1,1,HRES57,Foreign Affairs,65,1,NV,,,,,,,,,,
116,134,21715,"Espaillat Cabral, Adriano",1,13,100,1/17/19,1/3/21,0,2,2,1,2,HRES57,Foreign Affairs,13,13,NY,,,,,,,,,,
116,134,21507,"Lieu, Ted",1,14,100,1/17/19,1/3/21,0,2,2,1,1,HRES57,Foreign Affairs,71,33,CA,,,,,,,,,,
116,134,21763,"Wild, Susan",1,15,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Foreign Affairs,14,7,PA,,,,,,,,,,
116,134,21953,"Phillips, Dean",1,16,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Foreign Affairs,33,3,MN,,,,,,,,,,
116,134,21950,"Omar, Ilhan",1,17,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Foreign Affairs,33,5,MN,,,,,,,,,,
116,134,21900,"Allred, Colin",1,18,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Foreign Affairs,49,32,TX,,,,,,,,,,
116,134,21940,"Levin, Andy",1,19,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Foreign Affairs,23,9,MI,,,,,,,,,,
116,134,21966,"Spanberger, Abigail",1,20,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Foreign Affairs,40,7,VA,,,,,,,,,,
116,134,21934,"Houlahan, Christina",1,21,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Foreign Affairs,14,6,PA,,,,,,,,,,
116,134,21942,"Malinowski, Tomaz",1,22,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Foreign Affairs,12,7,NJ,,,,,,,,,,
116,134,21978,"Trone, David",1,23,100,1/17/19,1/3/21,0,1,2,1,2,HRES57,Foreign Affairs,52,6,MD,,,,,,,,,,
116,134,20501,"Costa, Jim",1,24,100,1/17/19,1/3/21,0,1,4,1,1,HRES57,Foreign Affairs,71,16,CA,,,,,,,,,,
116,134,21314,"Vargas, Juan",1,25,100,1/17/19,1/3/21,0,1,4,1,1,HRES57,Foreign Affairs,71,51,CA,,,,,,,,,,
116,134,21722,"González, Vicente",1,26,100,1/17/19,1/3/21,0,1,2,1,1,HRES57,Foreign Affairs,49,15,TX,,,,,,,,,,
116,134,20530,"McCaul, Michael T.",2,1,200,1/4/19,1/3/21,21,8,2,1,1,HRES25,Foreign Affairs,49,10,TX,,,,,,,,,,
116,134,14863,"Smith, Christopher H.",2,2,200,1/23/19,1/3/21,0,18,2,1,1,HRES68,Foreign Affairs,12,4,NJ,,,,,,,,,,
116,134,29550,"Chabot, Steven J.",2,3,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Foreign Affairs,24,1,OH,,,,,,,,,,
116,134,20138,"Wilson, Addison G. (Joe)",2,4,200,1/23/19,1/3/21,0,8,2,1,1,HRES68,Foreign Affairs,48,2,SC,,,,,,,,,,
116,134,21356,"Perry, Scott",2,5,200,1/23/19,1/3/21,0,4,2,1,1,HRES68,Foreign Affairs,14,4,PA,,,,,,,,,,
116,134,21317,"Yoho, Ted",2,6,200,1/23/19,1/3/21,0,4,2,1,0,HRES68,Foreign Affairs,43,3,FL,Announced retirement at end of 116th congress,,,,,,,,,
116,134,21128,"Kinzinger, Adam",2,7,200,1/23/19,1/3/21,0,4,2,1,1,HRES68,Foreign Affairs,21,16,IL,,,,,,,,,,
116,134,21539,"Zeldin, Lee",2,8,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Foreign Affairs,13,1,NY,,,,,,,,,,
116,134,14657,"Sensenbrenner, F. James, Jr.",2,9,200,1/23/19,1/3/21,0,2,2,1,0,HRES68,Foreign Affairs,25,5,WI,Announced retirement at the end of 116th congress 9/4/2019,,,,,,,,,
116,134,21337,"Wagner, Ann",2,10,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Foreign Affairs,34,2,MO,,,,,,,,,,
116,134,21735,"Mast, Brian",2,11,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Foreign Affairs,43,18,FL,,,,,,,,,,
116,134,21742,"Rooney, Francis",2,12,200,1/23/19,1/3/21,0,2,2,1,0,HRES68,Foreign Affairs,43,19,FL,"Retired, announced 10/19/19",,,,,,,,,
116,134,21718,"Fitzpatrick, Brian K.",2,13,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Foreign Affairs,14,8,PA,,,,,,,,,,
116,134,21755,"Curtis, John R.",2,14,200,1/23/19,1/3/21,0,2,2,1,2,HRES68,Foreign Affairs,67,3,UT,,,,,,,,,,
116,134,21510,"Buck, Ken",2,15,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Foreign Affairs,62,4,CO,,,,,,,,,,
116,134,21984,"Wright, Ron",2,16,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Foreign Affairs,49,6,TX,,,,,,,,,,
116,134,21956,"Reschenthaler, Guy",2,17,200,1/23/19,1/3/21,0,1,2,1,2,HRES68,Foreign Affairs,14,14,PA,,,,,,,,,,
116,134,21905,"Burchett, Timothy",2,18,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Foreign Affairs,54,2,TN,,,,,,,,,,
116,134,21952,"Pence, Gregory",2,19,200,1/23/19,1/3/21,0,1,2,1,2,HRES68,Foreign Affairs,22,6,IN,,,,,,,,,,
116,134,21982,"Watkins, Steve",2,20,200,1/23/19,1/3/21,0,1,2,4,0,HRES68,Foreign Affairs,32,2,KS,Resigned from committee assignments 7/17/20 following felony charges for voter fraud in his home state.,,,,,,,,,
116,134,21927,"Guest, Michael",2,21,200,1/23/19,1/3/21,0,1,2,1,2,HRES68,Foreign Affairs,46,3,MS,,,,,,,,,,
116,134,21926,"Green, Mark",7,1,200,7/30/20,1/3/21,0,1,2,1,1,HRES1072,Foreign Affairs,54,7,TN,,,,,,,,,,
116,142,29504,"Lofgren, Zoe",1,1,100,1/9/19,1/3/21,12,8,2,1,1,HRES31,House Administration,71,19,CA,,,,,,,,,,
116,142,21741,"Raskin, Jamin B. (Jamie)",1,2,100,1/29/19,1/3/21,13,2,2,1,1,HRES85,House Administration,52,8,MD,,,,,,,,,,
116,142,20108,"Davis, Susan",1,3,100,1/29/19,1/3/21,0,1,4,1,0,HRES85,House Administration,71,53,CA,Announced retirement at end of 116th congress,,,,,,,,,
116,142,20340,"Butterfield, George Kenneth, Jr. (G.K.)",1,4,100,1/29/19,1/3/21,0,1,2,1,1,HRES85,House Administration,47,1,NC,,,,,,,,,,
116,142,20941,"Fudge, Marcia",1,5,100,1/29/19,1/3/21,0,1,2,1,3,HRES85,House Administration,24,11,OH,"On December 10, 2020, President Biden announced his plan to nominate Fudge for Secretary of Housing and Urban Development",,,,,,,,,
116,142,21506,"Aguilar, Peter Rey",1,6,100,1/29/19,1/3/21,0,1,2,1,1,HRES85,House Administration,71,31,CA,,,,,,,,,,
116,142,21328,"Davis, Rodney",2,1,200,1/9/19,1/3/21,21,3,2,1,1,HRES32,House Administration,21,13,IL,,,,,,,,,,
116,142,21543,"Walker, Mark",2,2,200,2/6/19,1/3/21,0,3,2,1,0,HRES103,House Administration,47,6,NC,Announced retirement at end of 116th congress 12/16/2019,,,,,,,,,
116,142,21515,"Loudermilk, Barry",2,3,200,2/6/19,1/3/21,0,2,2,1,1,HRES103,House Administration,44,11,GA,,,,,,,,,,
116,251,29368,"Thompson, Bennie",1,1,100,1/4/19,1/3/21,11,9,2,1,1,HRES24,Homeland Security,46,2,MS,,,,,,,,,,
116,251,29573,"Jackson Lee, Sheila",1,2,100,1/23/19,1/3/21,0,9,2,1,1,HRES67,Homeland Security,49,18,TX,,,,,,,,,,
116,251,20136,"Langevin, James",1,3,100,1/23/19,1/3/21,0,3,2,1,1,HRES67,Homeland Security,5,2,RI,,,,,,,,,,
116,251,21137,"Richmond, Cedric",1,4,100,1/23/19,9/22/20,0,5,2,2,0,HRES67,Homeland Security,45,2,LA,"Transferred to Ways and Means Committee, On November 17, 2020, he announced that he will join the Biden administration, Resignation offical January 15",,,,,,,,,
116,251,31103,"Payne, Donald, Jr.",1,5,100,1/23/19,1/3/21,0,4,2,1,1,HRES67,Homeland Security,12,10,NJ,,,,,,,,,,
116,251,21540,"Rice, Kathleen",1,6,100,1/23/19,1/3/21,0,3,2,1,1,HRES67,Homeland Security,13,4,NY,,,,,,,,,,
116,251,21711,"Correa, Jose Luis (Lou)",1,7,100,1/23/19,1/3/21,0,2,2,1,1,HRES67,Homeland Security,71,46,CA,,,,,,,,,,
116,251,21976,"Torres Small, Xochitl",1,8,100,1/23/19,1/3/21,0,1,2,1,0,HRES67,Homeland Security,66,2,NM,,,,,,,,,,
116,251,21958,"Rose, Max",1,9,100,1/23/19,1/3/21,0,1,2,1,0,HRES67,Homeland Security,13,11,NY,,,,,,,,,,
116,251,21979,"Underwood, Lauren",1,10,100,1/23/19,1/3/21,0,1,2,1,2,HRES67,Homeland Security,21,14,IL,,,,,,,,,,
116,251,21965,"Slotkin, Elissa",1,11,100,1/23/19,1/3/21,0,1,2,1,1,HRES67,Homeland Security,23,8,MI,,,,,,,,,,
116,251,20517,"Cleaver, Emanuel",1,12,100,1/23/19,1/3/21,0,1,4,1,1,HRES67,Homeland Security,34,5,MO,,,,,,,,,,
116,251,20529,"Green, Al",1,13,100,1/23/19,1/3/21,0,1,4,1,1,HRES67,Homeland Security,49,9,TX,,,,,,,,,,
116,251,20733,"Clarke, Yvette D.",1,14,100,1/23/19,1/3/21,0,1,4,1,1,HRES67,Homeland Security,13,9,NY,,,,,,,,,,
116,251,20927,"Titus, Dina",1,15,100,1/23/19,1/3/21,0,1,4,1,1,HRES67,Homeland Security,65,1,NV,,,,,,,,,,
116,251,21538,"Watson Coleman, Bonnie",1,16,100,1/23/19,1/3/21,0,3,2,1,1,HRES67,Homeland Security,12,12,NJ,,,,,,,,,,
116,251,21703,"Barragán, Nanette D.",1,17,100,1/23/19,1/3/21,0,2,2,1,1,HRES67,Homeland Security,71,44,CA,,,,,,,,,,
116,251,21713,"Demings, Valdez V. (Val)",1,18,100,1/23/19,1/3/21,0,2,2,1,1,HRES67,Homeland Security,43,10,FL,,,,,,,,,,
116,251,20301,"Rogers, Mike Dennis",2,1,200,1/4/19,1/3/21,21,3,2,1,2,HRES25,Homeland Security,41,3,AL,,,,,,,,,,
116,251,20530,"McCaul, Michael T.",2,2,200,1/23/19,1/3/21,0,8,2,1,1,HRES68,Homeland Security,49,10,TX,,,,,,,,,,
116,251,29375,"King, Peter T.",2,3,200,1/23/19,1/3/21,0,9,2,1,0,HRES68,Homeland Security,13,2,NY,,,,,,,,,,
116,251,21542,"Katko, John",2,4,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Homeland Security,13,24,NY,,,,,,,,,,
116,251,21549,"Ratcliffe, John",2,5,200,1/23/19,1/3/21,0,3,2,6,0,HRES68,Homeland Security,49,4,TX,"Resigned May 22, 2020 to become the Director of National Intelligence",,,,,,,,,
116,251,21724,"Higgins, Glen C. (Clay)",2,6,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Homeland Security,45,3,LA,,,,,,,,,,
116,251,21543,"Walker, Mark",2,7,200,1/23/19,1/3/21,0,1,4,1,0,HRES68,Homeland Security,47,6,NC,Announced retirement at end of 116th congress 12/16/2019,,,,,,,,,
116,251,21757,"Lesko, Debbie",2,8,200,1/23/19,1/3/21,0,2,2,1,2,HRES68,Homeland Security,61,8,AZ,,,,,,,,,,
116,251,21926,"Green, Mark",2,9,200,1/23/19,1/3/21,0,1,2,1,2,HRES68,Homeland Security,54,7,TN,,,,,,,,,,
116,251,21973,"Taylor, Nicholas",2,10,200,1/23/19,1/15/20,0,1,2,2,2,HRES68,Homeland Security,49,3,TX,Transferred to financial services,,,,,,,,,
116,251,21936,"Joyce, John",2,11,200,1/23/19,1/3/21,0,1,2,1,2,HRES68,Homeland Security,14,13,PA,,,,,,,,,,
116,251,21911,"Crenshaw, Daniel",2,12,200,1/23/19,1/3/21,0,1,2,1,2,HRES68,Homeland Security,49,2,TX,,,,,,,,,,
116,251,21927,"Guest, Michael",2,13,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Homeland Security,46,3,MS,,,,,,,,,,
116,251,21986,"Bishop, Dan",7,1,200,9/26/19,1/3/21,0,1,2,1,1,HRES596,Homeland Security,47,9,NC,won special election on 09/10/2019,,,,,,,,,
116,251,91980,"Van Drew, Jefferson",7,2,200,1/16/20,1/3/21,0,1,2,1,1,HRES801,Homeland Security,12,2,NJ,"Changed party to Republican 1/7/2020, newly assigned to this committee",,,,,,,,,
116,251,21988,"Garcia, Mike",5,15,100,7/30/20,1/3/21,0,1,2,1,2,HRES1072,Homeland Security,71,25,CA,"Special election held March 3, 2020, but no candidate won the majority, so there was a runoff May 12, 2020",,,,,,,,,
116,156,29377,"Nadler, Jerrold",1,1,100,1/4/19,1/3/21,12,14,2,1,1,HRES24,Judiciary,13,10,NY,,,,,,,,,,
116,156,21762,"Scanlon, Mary Gay",1,2,100,1/16/19,1/3/21,13,1,2,1,1,HRES46,Judiciary,14,5,PA,,,,,,,,,,
116,156,29504,"Lofgren, Zoe",1,3,100,1/16/19,1/3/21,0,13,2,1,1,HRES46,Judiciary,71,19,CA,,,,,,,,,,
116,156,29573,"Jackson Lee, Sheila",1,4,100,1/16/19,1/3/21,0,13,2,1,1,HRES46,Judiciary,49,18,TX,,,,,,,,,,
116,156,20748,"Cohen, Steve",1,5,100,1/16/19,1/3/21,0,7,2,1,1,HRES46,Judiciary,54,9,TN,,,,,,,,,,
116,156,20712,"Johnson, Henry C. ""Hank"", Jr.",1,6,100,1/16/19,1/3/21,0,7,2,1,1,HRES46,Judiciary,44,4,GA,,,,,,,,,,
116,156,20959,"Deutch, Theodore E.",1,7,100,1/16/19,1/3/21,0,6,2,1,1,HRES46,Judiciary,43,21,FL,,,,,,,,,,
116,156,21110,"Bass, Karen",1,8,100,1/16/19,1/3/21,0,4,2,1,1,HRES46,Judiciary,71,37,CA,,,,,,,,,,
116,156,21137,"Richmond, Cedric",1,9,100,1/16/19,9/22/20,0,4,2,2,0,HRES46,Judiciary,45,2,LA,"Transferred to Ways and Means Committee, On November 17, 2020, he announced that he will join the Biden administration, Resignation offical January 15",,,,,,,,,
116,156,21343,"Jeffries, Hakeem",1,10,100,1/16/19,1/3/21,0,4,2,1,1,HRES46,Judiciary,13,8,NY,,,,,,,,,,
116,156,21172,"Cicilline, David",1,11,100,1/16/19,1/3/21,0,5,2,1,1,HRES46,Judiciary,5,1,RI,,,,,,,,,,
116,156,21306,"Swalwell, Eric",1,12,100,1/16/19,1/3/21,0,2,2,1,1,HRES46,Judiciary,71,15,CA,,,,,,,,,,
116,156,21507,"Lieu, Ted",1,13,100,1/16/19,1/3/21,0,2,2,1,1,HRES46,Judiciary,71,33,CA,,,,,,,,,,
116,156,21741,"Raskin, Jamin B. (Jamie)",1,14,100,1/16/19,1/3/21,0,2,2,1,1,HRES46,Judiciary,52,8,MD,,,,,,,,,,
116,156,21726,"Jayapal, Pramila",1,15,100,1/16/19,1/3/21,0,2,2,1,1,HRES46,Judiciary,73,7,WA,,,,,,,,,,
116,156,21713,"Demings, Valdez V. (Val)",1,16,100,1/16/19,1/3/21,0,2,2,1,1,HRES46,Judiciary,43,10,FL,,,,,,,,,,
116,156,21711,"Correa, Jose Luis (Lou)",1,17,100,1/16/19,1/3/21,0,1,2,1,1,HRES46,Judiciary,71,46,CA,,,,,,,,,,
116,156,21922,"Garcia, Sylvia",1,18,100,1/16/19,1/3/21,0,1,2,1,1,HRES46,Judiciary,49,29,TX,,,,,,,,,,
116,156,21948,"Neguse, Joseph",1,19,100,1/16/19,1/3/21,0,1,2,1,1,HRES46,Judiciary,62,2,CO,,,,,,,,,,
116,156,21944,"Mcbath, Lucy",1,20,100,1/16/19,1/3/21,0,1,2,1,1,HRES46,Judiciary,44,6,GA,,,,,,,,,,
116,156,21968,"Stanton, Greg",1,21,100,1/16/19,1/3/21,0,1,2,1,1,HRES46,Judiciary,61,9,AZ,,,,,,,,,,
116,156,21915,"Dean, Madeleine",1,22,100,1/16/19,1/3/21,0,1,2,1,1,HRES46,Judiciary,14,4,PA,,,,,,,,,,
116,156,21947,"Mucarsel-Powell, Debbie",1,23,100,1/16/19,1/3/21,0,1,2,1,0,HRES46,Judiciary,43,26,FL,,,,,,,,,,
116,156,21917,"Escobar, Veronica",1,24,100,1/16/19,1/3/21,0,1,2,1,1,HRES46,Judiciary,49,16,TX,,,,,,,,,,
116,156,21323,"Collins, Doug",2,1,200,1/4/19,1/3/21,21,4,2,1,0,HRES25,Judiciary,44,9,GA,,,,,,,,,,
116,156,14657,"Sensenbrenner, F. James, Jr.",2,2,200,1/23/19,1/3/21,0,21,2,1,0,HRES68,Judiciary,25,5,WI,Announced retirement at end of 116th congress 9/4/2019,,,,,,,,,
116,156,29550,"Chabot, Steven J.",2,3,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Judiciary,24,1,OH,,,,,,,,,,
116,156,20527,"Gohmert, Louie",2,4,200,1/23/19,1/3/21,0,8,2,1,1,HRES68,Judiciary,49,1,TX,,,,,,,,,,
116,156,20738,"Jordan, Jim",2,5,200,1/23/19,1/3/21,0,7,2,1,1,HRES68,Judiciary,24,4,OH,"Per HRES903 3/14/2020 Mr. Jordan, to rank before Mr. Collins of Georgia",,,,,,,,,
116,156,21510,"Buck, Ken",2,6,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Judiciary,62,4,CO,,,,,,,,,,
116,156,21549,"Ratcliffe, John",2,7,200,1/23/19,1/3/21,0,3,2,6,0,HRES68,Judiciary,49,4,TX,"Resigned May 22, 2020 to become the Director of National Intelligence",,,,,,,,,
116,156,21192,"Roby, Martha",2,8,200,1/23/19,1/3/21,0,2,2,1,0,HRES68,Judiciary,41,2,AL,Retired,,,,,,,,,
116,156,21719,"Gaetz, Matthew (Matt)",2,9,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Judiciary,43,1,FL,,,,,,,,,,
116,156,21727,"Johnson, James M. (Mike)",2,10,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Judiciary,45,4,LA,,,,,,,,,,
116,156,21705,"Biggs, Andy",2,11,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Judiciary,61,5,AZ,,,,,,,,,,
